"Obs","age","male","xeduc","raceeth","marstat","pcyears","workyrs","pcincQ","ksaimeQ","fpchome","censusPoverty","pcretacct","pcwlth","pcwlthret","year","_TYPE_","_PAGE_","_TABLE_","count_Sum","below100_Mean","below200_Mean","xSSIe_Mean","pctoti_Mean","PCCENSUSINCOME_Mean","pcNetTOTI_Mean","pcNetCensusIncome_Mean"
"197",".",".",".",".",".",".","25-29",".",".","Home Owner",".",".",".",".",2055,000000100000001,1,1,6829.65,".",".",".",".",".",".","."
"198",".",".",".",".",".",".","25-29",".",".","Home Owner",".",".",".",".",2065,000000100000001,1,1,7670.46,".",".",".",".",".",".","."
"199",".",".",".",".",".",".","30-34",".",".","Home Owner",".",".",".",".",2015,000000100000001,1,1,5204.55,".",".",".",".",".",".","."
"200",".",".",".",".",".",".","30-34",".",".","Home Owner",".",".",".",".",2025,000000100000001,1,1,6466.82,".",".",".",".",".",".","."
"201",".",".",".",".",".",".","30-34",".",".","Home Owner",".",".",".",".",2035,000000100000001,1,1,6575.43,".",".",".",".",".",".","."
"202",".",".",".",".",".",".","30-34",".",".","Home Owner",".",".",".",".",2045,000000100000001,1,1,7386.36,".",".",".",".",".",".","."
"203",".",".",".",".",".",".","30-34",".",".","Home Owner",".",".",".",".",2055,000000100000001,1,1,8674.90,".",".",".",".",".",".","."
"204",".",".",".",".",".",".","30-34",".",".","Home Owner",".",".",".",".",2065,000000100000001,1,1,9644.09,".",".",".",".",".",".","."
"205",".",".",".",".",".",".","35-39",".",".","Home Owner",".",".",".",".",2015,000000100000001,1,1,6909.95,".",".",".",".",".",".","."
"206",".",".",".",".",".",".","35-39",".",".","Home Owner",".",".",".",".",2025,000000100000001,1,1,7953.12,".",".",".",".",".",".","."
"207",".",".",".",".",".",".","35-39",".",".","Home Owner",".",".",".",".",2035,000000100000001,1,1,8330.67,".",".",".",".",".",".","."
"208",".",".",".",".",".",".","35-39",".",".","Home Owner",".",".",".",".",2045,000000100000001,1,1,9243.76,".",".",".",".",".",".","."
"209",".",".",".",".",".",".","35-39",".",".","Home Owner",".",".",".",".",2055,000000100000001,1,1,10692.88,".",".",".",".",".",".","."
"210",".",".",".",".",".",".","35-39",".",".","Home Owner",".",".",".",".",2065,000000100000001,1,1,11816.59,".",".",".",".",".",".","."
"211",".",".",".",".",".",".","40+",".",".","Home Owner",".",".",".",".",2015,000000100000001,1,1,28624.50,".",".",".",".",".",".","."
"212",".",".",".",".",".",".","40+",".",".","Home Owner",".",".",".",".",2025,000000100000001,1,1,44889.89,".",".",".",".",".",".","."
"213",".",".",".",".",".",".","40+",".",".","Home Owner",".",".",".",".",2035,000000100000001,1,1,55084.48,".",".",".",".",".",".","."
"214",".",".",".",".",".",".","40+",".",".","Home Owner",".",".",".",".",2045,000000100000001,1,1,58081.92,".",".",".",".",".",".","."
"215",".",".",".",".",".",".","40+",".",".","Home Owner",".",".",".",".",2055,000000100000001,1,1,60945.72,".",".",".",".",".",".","."
"216",".",".",".",".",".",".","40+",".",".","Home Owner",".",".",".",".",2065,000000100000001,1,1,64238.52,".",".",".",".",".",".","."
"217",".",".",".",".",".",".",".","bottom quintile",".","Home Owner",".",".",".",".",2015,000000010000001,1,1,11601.93,".",".",".",".",".",".","."
"218",".",".",".",".",".",".",".","bottom quintile",".","Home Owner",".",".",".",".",2025,000000010000001,1,1,15903.55,".",".",".",".",".",".","."
"219",".",".",".",".",".",".",".","bottom quintile",".","Home Owner",".",".",".",".",2035,000000010000001,1,1,18352.10,".",".",".",".",".",".","."
"220",".",".",".",".",".",".",".","bottom quintile",".","Home Owner",".",".",".",".",2045,000000010000001,1,1,19565.33,".",".",".",".",".",".","."
"221",".",".",".",".",".",".",".","bottom quintile",".","Home Owner",".",".",".",".",2055,000000010000001,1,1,21052.86,".",".",".",".",".",".","."
"222",".",".",".",".",".",".",".","bottom quintile",".","Home Owner",".",".",".",".",2065,000000010000001,1,1,22505.39,".",".",".",".",".",".","."
"223",".",".",".",".",".",".",".","2nd quintile",".","Home Owner",".",".",".",".",2015,000000010000001,1,1,11598.80,".",".",".",".",".",".","."
"224",".",".",".",".",".",".",".","2nd quintile",".","Home Owner",".",".",".",".",2025,000000010000001,1,1,15902.51,".",".",".",".",".",".","."
"225",".",".",".",".",".",".",".","2nd quintile",".","Home Owner",".",".",".",".",2035,000000010000001,1,1,18352.97,".",".",".",".",".",".","."
"226",".",".",".",".",".",".",".","2nd quintile",".","Home Owner",".",".",".",".",2045,000000010000001,1,1,19557.84,".",".",".",".",".",".","."
"227",".",".",".",".",".",".",".","2nd quintile",".","Home Owner",".",".",".",".",2055,000000010000001,1,1,21052.86,".",".",".",".",".",".","."
"228",".",".",".",".",".",".",".","2nd quintile",".","Home Owner",".",".",".",".",2065,000000010000001,1,1,22502.87,".",".",".",".",".",".","."
"229",".",".",".",".",".",".",".","3rd quintile",".","Home Owner",".",".",".",".",2015,000000010000001,1,1,11597.55,".",".",".",".",".",".","."
"230",".",".",".",".",".",".",".","3rd quintile",".","Home Owner",".",".",".",".",2025,000000010000001,1,1,15902.63,".",".",".",".",".",".","."
"231",".",".",".",".",".",".",".","3rd quintile",".","Home Owner",".",".",".",".",2035,000000010000001,1,1,18352.45,".",".",".",".",".",".","."
"232",".",".",".",".",".",".",".","3rd quintile",".","Home Owner",".",".",".",".",2045,000000010000001,1,1,19562.75,".",".",".",".",".",".","."
"233",".",".",".",".",".",".",".","3rd quintile",".","Home Owner",".",".",".",".",2055,000000010000001,1,1,21050.78,".",".",".",".",".",".","."
"234",".",".",".",".",".",".",".","3rd quintile",".","Home Owner",".",".",".",".",2065,000000010000001,1,1,22505.39,".",".",".",".",".",".","."
"235",".",".",".",".",".",".",".","4th quintile",".","Home Owner",".",".",".",".",2015,000000010000001,1,1,11594.39,".",".",".",".",".",".","."
"236",".",".",".",".",".",".",".","4th quintile",".","Home Owner",".",".",".",".",2025,000000010000001,1,1,15899.53,".",".",".",".",".",".","."
"237",".",".",".",".",".",".",".","4th quintile",".","Home Owner",".",".",".",".",2035,000000010000001,1,1,18352.79,".",".",".",".",".",".","."
"238",".",".",".",".",".",".",".","4th quintile",".","Home Owner",".",".",".",".",2045,000000010000001,1,1,19562.91,".",".",".",".",".",".","."
"239",".",".",".",".",".",".",".","4th quintile",".","Home Owner",".",".",".",".",2055,000000010000001,1,1,21051.43,".",".",".",".",".",".","."
"240",".",".",".",".",".",".",".","4th quintile",".","Home Owner",".",".",".",".",2065,000000010000001,1,1,22502.87,".",".",".",".",".",".","."
"241",".",".",".",".",".",".",".","top quintile",".","Home Owner",".",".",".",".",2015,000000010000001,1,1,11597.00,".",".",".",".",".",".","."
"242",".",".",".",".",".",".",".","top quintile",".","Home Owner",".",".",".",".",2025,000000010000001,1,1,15897.99,".",".",".",".",".",".","."
"243",".",".",".",".",".",".",".","top quintile",".","Home Owner",".",".",".",".",2035,000000010000001,1,1,18349.85,".",".",".",".",".",".","."
"244",".",".",".",".",".",".",".","top quintile",".","Home Owner",".",".",".",".",2045,000000010000001,1,1,19557.97,".",".",".",".",".",".","."
"245",".",".",".",".",".",".",".","top quintile",".","Home Owner",".",".",".",".",2055,000000010000001,1,1,21050.30,".",".",".",".",".",".","."
"246",".",".",".",".",".",".",".","top quintile",".","Home Owner",".",".",".",".",2065,000000010000001,1,1,22502.86,".",".",".",".",".",".","."
"247",".",".",".",".",".",".",".",".","bottom quintile","Home Owner",".",".",".",".",2015,000000001000001,1,1,11598.23,".",".",".",".",".",".","."
"248",".",".",".",".",".",".",".",".","bottom quintile","Home Owner",".",".",".",".",2025,000000001000001,1,1,15901.57,".",".",".",".",".",".","."
"249",".",".",".",".",".",".",".",".","bottom quintile","Home Owner",".",".",".",".",2035,000000001000001,1,1,18352.89,".",".",".",".",".",".","."
"250",".",".",".",".",".",".",".",".","bottom quintile","Home Owner",".",".",".",".",2045,000000001000001,1,1,19563.05,".",".",".",".",".",".","."
"251",".",".",".",".",".",".",".",".","bottom quintile","Home Owner",".",".",".",".",2055,000000001000001,1,1,21052.86,".",".",".",".",".",".","."
"252",".",".",".",".",".",".",".",".","bottom quintile","Home Owner",".",".",".",".",2065,000000001000001,1,1,22505.39,".",".",".",".",".",".","."
"253",".",".",".",".",".",".",".",".","2nd quintile","Home Owner",".",".",".",".",2015,000000001000001,1,1,11599.74,".",".",".",".",".",".","."
"254",".",".",".",".",".",".",".",".","2nd quintile","Home Owner",".",".",".",".",2025,000000001000001,1,1,15901.35,".",".",".",".",".",".","."
"255",".",".",".",".",".",".",".",".","2nd quintile","Home Owner",".",".",".",".",2035,000000001000001,1,1,18352.32,".",".",".",".",".",".","."
"256",".",".",".",".",".",".",".",".","2nd quintile","Home Owner",".",".",".",".",2045,000000001000001,1,1,19560.27,".",".",".",".",".",".","."
"257",".",".",".",".",".",".",".",".","2nd quintile","Home Owner",".",".",".",".",2055,000000001000001,1,1,21052.86,".",".",".",".",".",".","."
"258",".",".",".",".",".",".",".",".","2nd quintile","Home Owner",".",".",".",".",2065,000000001000001,1,1,22502.87,".",".",".",".",".",".","."
"259",".",".",".",".",".",".",".",".","3rd quintile","Home Owner",".",".",".",".",2015,000000001000001,1,1,11597.11,".",".",".",".",".",".","."
"260",".",".",".",".",".",".",".",".","3rd quintile","Home Owner",".",".",".",".",2025,000000001000001,1,1,15901.81,".",".",".",".",".",".","."
"261",".",".",".",".",".",".",".",".","3rd quintile","Home Owner",".",".",".",".",2035,000000001000001,1,1,18353.36,".",".",".",".",".",".","."
"262",".",".",".",".",".",".",".",".","3rd quintile","Home Owner",".",".",".",".",2045,000000001000001,1,1,19562.37,".",".",".",".",".",".","."
"263",".",".",".",".",".",".",".",".","3rd quintile","Home Owner",".",".",".",".",2055,000000001000001,1,1,21050.34,".",".",".",".",".",".","."
"264",".",".",".",".",".",".",".",".","3rd quintile","Home Owner",".",".",".",".",2065,000000001000001,1,1,22505.39,".",".",".",".",".",".","."
"265",".",".",".",".",".",".",".",".","4th quintile","Home Owner",".",".",".",".",2015,000000001000001,1,1,11597.19,".",".",".",".",".",".","."
"266",".",".",".",".",".",".",".",".","4th quintile","Home Owner",".",".",".",".",2025,000000001000001,1,1,15900.27,".",".",".",".",".",".","."
"267",".",".",".",".",".",".",".",".","4th quintile","Home Owner",".",".",".",".",2035,000000001000001,1,1,18351.56,".",".",".",".",".",".","."
"268",".",".",".",".",".",".",".",".","4th quintile","Home Owner",".",".",".",".",2045,000000001000001,1,1,19560.78,".",".",".",".",".",".","."
"269",".",".",".",".",".",".",".",".","4th quintile","Home Owner",".",".",".",".",2055,000000001000001,1,1,21051.36,".",".",".",".",".",".","."
"270",".",".",".",".",".",".",".",".","4th quintile","Home Owner",".",".",".",".",2065,000000001000001,1,1,22502.87,".",".",".",".",".",".","."
"271",".",".",".",".",".",".",".",".","top quintile","Home Owner",".",".",".",".",2015,000000001000001,1,1,11597.39,".",".",".",".",".",".","."
"272",".",".",".",".",".",".",".",".","top quintile","Home Owner",".",".",".",".",2025,000000001000001,1,1,15901.20,".",".",".",".",".",".","."
"273",".",".",".",".",".",".",".",".","top quintile","Home Owner",".",".",".",".",2035,000000001000001,1,1,18350.03,".",".",".",".",".",".","."
"274",".",".",".",".",".",".",".",".","top quintile","Home Owner",".",".",".",".",2045,000000001000001,1,1,19560.33,".",".",".",".",".",".","."
"275",".",".",".",".",".",".",".",".","top quintile","Home Owner",".",".",".",".",2055,000000001000001,1,1,21050.81,".",".",".",".",".",".","."
"276",".",".",".",".",".",".",".",".","top quintile","Home Owner",".",".",".",".",2065,000000001000001,1,1,22502.86,".",".",".",".",".",".","."
"277",".",".",".",".",".",".",".",".",".","Home Owner",".",".",".",".",2015,000000000100001,1,1,46320.18,".",".",".",".",".",".","."
"278",".",".",".",".",".",".",".",".",".","Home Owner",".",".",".",".",2025,000000000100001,1,1,63267.91,".",".",".",".",".",".","."
"279",".",".",".",".",".",".",".",".",".","Home Owner",".",".",".",".",2035,000000000100001,1,1,72065.91,".",".",".",".",".",".","."
"280",".",".",".",".",".",".",".",".",".","Home Owner",".",".",".",".",2045,000000000100001,1,1,74530.86,".",".",".",".",".",".","."
"281",".",".",".",".",".",".",".",".",".","Home Owner",".",".",".",".",2055,000000000100001,1,1,78624.33,".",".",".",".",".",".","."
"282",".",".",".",".",".",".",".",".",".","Home Owner",".",".",".",".",2065,000000000100001,1,1,83204.47,".",".",".",".",".",".","."
"283",".",".",".",".",".",".",".",".",".","Renter",".",".",".",".",2015,000000000100001,1,1,11669.49,".",".",".",".",".",".","."
"284",".",".",".",".",".",".",".",".",".","Renter",".",".",".",".",2025,000000000100001,1,1,16238.30,".",".",".",".",".",".","."
"285",".",".",".",".",".",".",".",".",".","Renter",".",".",".",".",2035,000000000100001,1,1,19694.26,".",".",".",".",".",".","."
"286",".",".",".",".",".",".",".",".",".","Renter",".",".",".",".",2045,000000000100001,1,1,23275.94,".",".",".",".",".",".","."
"287",".",".",".",".",".",".",".",".",".","Renter",".",".",".",".",2055,000000000100001,1,1,26633.89,".",".",".",".",".",".","."
"288",".",".",".",".",".",".",".",".",".","Renter",".",".",".",".",2065,000000000100001,1,1,29314.90,".",".",".",".",".",".","."
"289",".",".",".",".",".",".",".",".",".","Home Owner","1.Less 100% of Poverty",".",".",".",2015,000000000010001,1,1,5245.58,".",".",".",".",".",".","."
"290",".",".",".",".",".",".",".",".",".","Home Owner","1.Less 100% of Poverty",".",".",".",2025,000000000010001,1,1,6250.55,".",".",".",".",".",".","."
"291",".",".",".",".",".",".",".",".",".","Home Owner","1.Less 100% of Poverty",".",".",".",2035,000000000010001,1,1,9739.69,".",".",".",".",".",".","."
"292",".",".",".",".",".",".",".",".",".","Home Owner","1.Less 100% of Poverty",".",".",".",2045,000000000010001,1,1,9787.67,".",".",".",".",".",".","."
"293",".",".",".",".",".",".",".",".",".","Home Owner","1.Less 100% of Poverty",".",".",".",2055,000000000010001,1,1,9415.01,".",".",".",".",".",".","."
"294",".",".",".",".",".",".",".",".",".","Home Owner","1.Less 100% of Poverty",".",".",".",2065,000000000010001,1,1,8554.06,".",".",".",".",".",".","."
"295",".",".",".",".",".",".",".",".",".","Home Owner","2.100-199% of Poverty",".",".",".",2015,000000000010001,1,1,11377.80,".",".",".",".",".",".","."
"296",".",".",".",".",".",".",".",".",".","Home Owner","2.100-199% of Poverty",".",".",".",2025,000000000010001,1,1,13132.33,".",".",".",".",".",".","."
"297",".",".",".",".",".",".",".",".",".","Home Owner","2.100-199% of Poverty",".",".",".",2035,000000000010001,1,1,17287.37,".",".",".",".",".",".","."
"298",".",".",".",".",".",".",".",".",".","Home Owner","2.100-199% of Poverty",".",".",".",2045,000000000010001,1,1,17304.40,".",".",".",".",".",".","."
"299",".",".",".",".",".",".",".",".",".","Home Owner","2.100-199% of Poverty",".",".",".",2055,000000000010001,1,1,17040.66,".",".",".",".",".",".","."
"300",".",".",".",".",".",".",".",".",".","Home Owner","2.100-199% of Poverty",".",".",".",2065,000000000010001,1,1,16390.67,".",".",".",".",".",".","."
"301",".",".",".",".",".",".",".",".",".","Home Owner","3.200-399% of Poverty",".",".",".",2015,000000000010001,1,1,17325.12,".",".",".",".",".",".","."
"302",".",".",".",".",".",".",".",".",".","Home Owner","3.200-399% of Poverty",".",".",".",2025,000000000010001,1,1,23049.26,".",".",".",".",".",".","."
"303",".",".",".",".",".",".",".",".",".","Home Owner","3.200-399% of Poverty",".",".",".",2035,000000000010001,1,1,24409.54,".",".",".",".",".",".","."
"304",".",".",".",".",".",".",".",".",".","Home Owner","3.200-399% of Poverty",".",".",".",2045,000000000010001,1,1,25725.54,".",".",".",".",".",".","."
"305",".",".",".",".",".",".",".",".",".","Home Owner","3.200-399% of Poverty",".",".",".",2055,000000000010001,1,1,26659.07,".",".",".",".",".",".","."
"306",".",".",".",".",".",".",".",".",".","Home Owner","3.200-399% of Poverty",".",".",".",2065,000000000010001,1,1,27056.81,".",".",".",".",".",".","."
"307",".",".",".",".",".",".",".",".",".","Home Owner","4.400%+ of Poverty",".",".",".",2015,000000000010001,1,1,24041.16,".",".",".",".",".",".","."
"308",".",".",".",".",".",".",".",".",".","Home Owner","4.400%+ of Poverty",".",".",".",2025,000000000010001,1,1,37074.07,".",".",".",".",".",".","."
"309",".",".",".",".",".",".",".",".",".","Home Owner","4.400%+ of Poverty",".",".",".",2035,000000000010001,1,1,40323.57,".",".",".",".",".",".","."
"310",".",".",".",".",".",".",".",".",".","Home Owner","4.400%+ of Poverty",".",".",".",2045,000000000010001,1,1,44989.20,".",".",".",".",".",".","."
"311",".",".",".",".",".",".",".",".",".","Home Owner","4.400%+ of Poverty",".",".",".",2055,000000000010001,1,1,52143.49,".",".",".",".",".",".","."
"312",".",".",".",".",".",".",".",".",".","Home Owner","4.400%+ of Poverty",".",".",".",2065,000000000010001,1,1,60517.83,".",".",".",".",".",".","."
"313",".",".",".",".",".",".",".",".",".","Home Owner",".","<0k",".",".",2015,000000000001001,1,1,20364.56,".",".",".",".",".",".","."
"314",".",".",".",".",".",".",".",".",".","Home Owner",".","<0k",".",".",2025,000000000001001,1,1,23466.03,".",".",".",".",".",".","."
"315",".",".",".",".",".",".",".",".",".","Home Owner",".","<0k",".",".",2035,000000000001001,1,1,25310.23,".",".",".",".",".",".","."
"316",".",".",".",".",".",".",".",".",".","Home Owner",".","<0k",".",".",2045,000000000001001,1,1,26427.83,".",".",".",".",".",".","."
"317",".",".",".",".",".",".",".",".",".","Home Owner",".","<0k",".",".",2055,000000000001001,1,1,27248.10,".",".",".",".",".",".","."
"318",".",".",".",".",".",".",".",".",".","Home Owner",".","<0k",".",".",2065,000000000001001,1,1,28544.58,".",".",".",".",".",".","."
